no,f1,f2_1,f3,sc1,sc2,sc3,sc4,sc5,sc6,sc7-1,sc7-2,sc7-3,sc7-4,sc7-5,sc7-6,sc7-7,sc7-8,sc7-9,sc7-10,sc7-11,sc8-1,sc8-2,sc8-3,sc8-4,sc8-5,sc8-6,sc8-7,sc8-8,sc8-9,sc8-10,sc9,sc10_1,sc10_2,sc10_3,sc10_4,sc10_5,sc10_6,sc10_7,sc10_8,sc10_9,sc10_10,f0
881,2,20,11,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,2,3,2,1,3,1,2,1
882,1,22,33,1,8,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,4,3,3,2,1,3,2,2,3,2,3,1
883,2,19,13,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,3,1,2,1
884,2,21,8,1,6,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,4,4,4,4,4,4,4,4,1
885,1,22,28,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,1,2,1,1,3,1,1,1
886,2,21,14,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,2,2,2,2,2,2,1
887,2,21,13,1,10,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,3,1,1,3,1,2,1
888,2,22,27,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
889,1,20,22,1,1,2,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,3,3,3,2,2,1,3,1,1
890,1,20,15,1,6,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,3,1,1,1
891,2,18,1,1,4,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,3,1,1,1
892,1,24,13,1,6,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,4,3,3,3,3,3,3,3,3,3,3,1
893,2,19,1,1,7,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,3,2,2,2,2,3,2,1,1
894,2,22,13,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,1,1,1,1,3,1,2,1
895,2,21,42,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,3,2,3,1,3,3,1,3,1,2,1
896,1,21,21,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,3,2,2,1
897,2,19,37,4,3,1,6,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,3,2,2,1,2,3,3,1,1,1
898,2,21,14,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,2,1,2,1,1,1
899,2,19,37,4,8,1,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,2,3,3,4,3,2,3,3,3,1
900,1,20,47,1,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,3,2,1,2,2,2,1,1,2,1
901,2,20,7,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,1,3,1,1,1
902,2,19,13,1,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,3,1,2,2,1,4,1,4,1
903,2,21,7,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,1,1,1,3,1,1,1
904,2,20,28,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
905,2,19,14,1,10,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,2,2,2,1,2,2,2,3,1,1,1
906,2,20,13,1,5,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,3,2,2,4,2,4,4,1
907,2,19,14,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,1,1,3,1,1,1
908,2,19,13,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,1,2,1,1,1
909,2,19,1,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,4,1,1,1
910,2,22,34,1,11,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,1,2,2,1,1,1,1,2,1
911,2,19,27,1,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,2,1,1,2,2,2,2,1,3,1,1,1
912,1,23,3,1,6,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,2,2,2,1
913,2,19,27,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,2,2,1
914,1,22,13,1,9,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,1
915,1,24,4,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,1,3,2,1,1
916,2,22,43,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,1,2,3,2,3,2,2,3,1
917,2,20,28,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1,3,1,1,1
918,1,20,23,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,3,1,3,1,1,3,1,2,1
919,1,20,34,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,3,2,2,2,3,2,3,3,3,1
920,2,25,14,1,6,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,1,2,1,2,3,1,1,1
921,2,21,12,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,3,1,1,1
922,2,22,13,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,3,3,3,3,2,3,1
923,2,19,11,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,4,4,1
924,2,20,22,3,8,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,1,3,1,1,1
925,1,21,12,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,1,1,1,2,2,1,1,1
926,1,21,12,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,3,1,1,1
927,2,19,28,4,6,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,1,1,1,2,4,1,1,1
928,2,22,26,1,11,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,1,1,3,1,1,1
929,2,21,13,1,9,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,2,2,1,2,2,2,3,1,1,1
930,2,19,11,4,10,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,1
931,2,22,27,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,1,3,3,2,2,1,1,1
932,2,24,22,3,8,2,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,2,4,4,3,2,2,3,3,1,1,1
933,1,22,40,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,1
934,2,22,13,1,1,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,1,1,2,1,1,3,1,1,1
935,1,21,27,1,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,2,2,2,3,3,2,2,4,2,1
936,2,22,11,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,1,2,1,1,1
937,1,19,25,1,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,3,1,1,3,2,1,1
938,2,19,46,1,5,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,2,1,2,3,2,2,3,2,1,1
939,2,21,26,1,7,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,4,3,3,3,4,3,4,3,4,1
940,1,20,12,1,9,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,3,1,1,1
941,2,19,23,1,10,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,3,1,2,2,1,3,1,1,1
942,2,23,43,1,6,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,2,1,2,2,2,3,2,3,1
943,1,21,5,1,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,3,1,2,3,1,1,1
944,1,20,12,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,2,1,1,1
945,1,20,12,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,3,1,2,1
946,1,23,27,1,1,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,2,1,2,2,2,1
947,2,22,13,4,5,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3,2,2,2,2,1,2,3,1,1,1
948,1,21,13,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,2,3,2,2,3,2,2,1
949,2,19,34,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,2,1,2,1,1,1,1,3,1,1,1
950,2,20,14,1,2,2,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,3,3,2,3,2,3,4,4,1
951,2,29,27,1,6,2,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,1
952,2,20,23,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
953,2,24,27,1,11,4,12,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
954,2,23,11,1,6,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,2,2,2,3,2,2,3,2,2,1
955,2,20,21,1,2,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,2,2,3,3,1,3,2,1,1
956,2,19,33,1,10,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,2,2,1
957,2,19,13,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,3,3,2,3,2,3,2,1
958,1,23,44,1,4,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
959,2,27,13,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,1,1,1,2,1,2,1
960,1,22,43,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1
961,2,18,27,1,9,2,12,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,4,4,4,4,4,4,4,4,4,4,1
962,2,20,33,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,2,1,1,1
963,2,20,11,4,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4,3,3,2,3,3,2,3,3,3,1
964,2,19,4,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,4,4,4,4,4,4,4,4,1
965,2,22,46,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,2,1,2,1,2,3,2,1,1
966,1,19,13,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
967,1,21,14,1,5,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,1,3,1,1,1
968,2,18,27,5,11,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
969,2,21,17,1,7,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,3,1,1,1
970,1,19,14,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
971,1,22,15,1,5,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,1,1,1,2,1,1,1
972,1,25,13,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,2,1
973,2,22,23,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,1,1,1
974,1,20,8,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,2,1,3,2,1,3,1,1,1
975,2,22,27,1,10,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,2,2,3,2,2,1
976,2,19,11,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,1,2,3,2,3,1,2,1
977,1,20,14,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
978,2,21,28,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,2,1,1,2,1,1,1
979,2,19,4,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,2,1,2,1
980,2,20,11,4,11,4,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,3,2,3,3,3,3,3,3,3,1
981,2,20,29,1,9,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,1,1,1
982,1,20,12,1,1,4,12,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,3,3,4,3,3,3,4,3,4,1
983,2,22,16,1,11,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1
984,1,23,27,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,2,2,1
985,2,22,27,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3,3,3,3,3,3,3,3,1,1,1
986,2,23,13,1,2,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,2,2,2,3,2,2,1
987,2,19,26,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1
988,1,21,23,1,11,4,12,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1
989,2,19,1,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,1,3,1,2,1
990,1,19,23,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1
991,1,28,4,1,2,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,3,1,3,2,3,3,3,1,1
992,1,22,13,1,11,2,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,1
993,1,20,27,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,3,2,3,3,1,2,1
994,2,25,7,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,3,2,2,3,3,2,3,1
995,2,19,33,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,2,3,2,1,1
996,2,19,32,4,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,2,2,2,1,2,2,1,3,1,1,1
997,2,20,23,4,11,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,1,2,2,1,1
998,2,21,13,1,11,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
999,2,21,16,1,9,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,2,1,2,1,1,3,1,2,1
1000,1,23,4,1,6,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3,3,2,3,3,2,3,2,2,1
1001,2,22,40,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1
1002,1,22,13,1,1,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,1
1003,2,19,13,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1,2,2,2,2,2,2,2,2,2,1
1004,2,20,13,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3,2,3,2,2,2,2,3,2,2,1
1005,1,22,14,1,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,3,2,2,3,1,2,2,1
1006,2,22,40,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,4,3,3,3,1,3,3,3,3,1,2,1
1007,2,20,13,4,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,2,1,1,1,1,3,1,1,1
1008,2,23,14,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1,2,2,2,1,1,3,1,1,1
1009,2,19,13,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,2,2,2,3,2,3,2,3,2,2,1
1010,2,19,10,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,2,1,2,2,2,2,2,1
1011,2,21,14,1,7,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,2,3,3,2,2,3,2,2,1
1012,2,21,27,1,7,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,2,2,3,2,2,2,1
1013,2,20,23,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,1,1,1,1,1,1,1,2,1,1,1
1014,1,23,47,1,3,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,3,2,2,2,2,3,2,2,1
1015,2,21,23,1,5,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,2,1,1,2,3,1,1,1
1016,2,21,4,1,8,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,2,1,1,2,1,2,1,1,1
1017,2,21,27,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,3,1,1,1
1018,1,22,26,4,4,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,3,2,2,3,1,1,1
1019,2,22,33,1,8,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,4,2,3,3,2,3,3,3,3,2,2,1
1020,2,18,40,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,2,2,3,1,1,3,1,1,1
1021,1,20,29,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,1,1,1,2,1,1,1
1022,1,25,25,1,3,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,3,2,3,1,3,3,2,3,3,3,1
1023,2,20,21,1,10,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,1,3,1,1,1
1024,1,21,8,1,4,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,2,3,2,3,3,2,2,1
1025,1,21,34,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,2,1,1,2,1,1,1
1026,2,22,12,1,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1
1027,2,20,1,1,9,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,3,3,3,2,3,1,1,1
1028,2,21,45,1,6,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1029,2,19,27,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,3,3,3,3,3,3,3,1
1030,1,18,34,1,10,2,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3,3,2,3,2,3,3,2,1,1
1031,2,18,13,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,2,3,3,3,1,3,1,1,3,3,1,1
1032,2,24,23,1,10,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,2,1,3,2,2,3,2,2,1
1033,2,24,32,1,7,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,2,4,4,2,4,4,4,1
1034,1,20,23,1,10,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1,2,1,1,2,3,2,1
1035,2,22,4,1,7,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,3,4,3,4,4,1
1036,2,21,23,1,6,4,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1
1037,2,21,22,1,6,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,5,3,2,3,2,2,2,2,2,2,2,1
1038,2,21,40,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,3,3,3,2,3,3,3,3,2,1,1
1039,1,23,14,1,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2,3,2,3,2,2,3,3,2,1
